登録物件一覧
出力日時：,2026/03/04 23:02:45

掲載状況：,全て
在庫状況：,全て
メーカー：,指定なし
車種：,指定なし
価格見直し：,なし
お気に入り：,なし
車検切れ：,全て
総額：,全て
掲載解除：,全て
更新日（以降）：,
プラン：,全て
本体価格下限：,下限なし
本体価格上限：,上限なし
年式下限：,下限なし
年式上限：,上限なし
入稿状況：,
複数画像：,全て
キャプション：,全て
見積書：,全て
貴社管理番号：
車台番号：
物件コード：
通常ローン：,全て
残価据置ローン：,全て
自動車税：,全て
シート種別：,全て
保証期限：,全て
CS保証見直し：,全て
CS保証入力：,全て
CS認定：,全て
新規検査依頼：,全て
認定ステータス：,全て
評価書流用：,全て
評価書期限：,全て
ソート順変更(優先順位１)：,指定なし
ソート順変更(優先順位２)：,指定なし
ソート順変更(優先順位３)：,指定なし

メーカー,車種,グレード,グレード補記,年式表示用,年式検索用（年）,年式検索用（月）,走行距離表示用,走行距離検索用,色,車検,本体価格表示用,本体価格検索用,支払総額表示用,支払総額検索用,車台番号,貴社管理番号,物件コード,コメント1,コメント2,掲載状況,非掲載理由,在庫状況,拡大コマ,総掲載日数,他掲載指示状況(発売日・商品名),プラン掲出数,Aプラン,Bプラン,複画数,キャプション数,詳細閲覧数,メール問合せ数（全て）,電話問合せ数,MAP閲覧数,お気に入り,価格見直し登録,検査依頼,流用物件（有/無）,流用物件（残日数）,認定ステータス,評価情報（総合）,評価情報（内装）,評価情報（外装）,評価書有効期限,評価書掲出,登録日,更新日
ホンダ,N-BOX,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H24,2012,06,5.6万km,56000,銀,車検整備付,33.5万円,335000,43.5万円,435000,JF1-1080517,15664109,UZ0047459877,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,418,,2,掲出:48.4万円,掲出:49.5万円,79,79,1467,1,0,2,18,0,検査必須項目抜け,無,,,,,,,非掲出,2024/12/18 18:44,2026/02/06 16:28
ホンダ,N-BOX,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H24,2012,08,8.2万km,82000,薄桃Ｍ,車検整備付,26.5万円,265000,36.5万円,365000,JF1-1097734,16882529,UZ0048288761,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,351,,2,掲出:42.4万円,掲出:42.5万円,79,79,1222,3,4,10,21,0,検査必須項目抜け,無,,,,,,,非掲出,2025/03/13 15:38,2026/02/06 16:28
マツダ,ボンゴ,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H12,2000,06,8.6万km,86000,銀,車検整備付,32.5万円,325000,42.5万円,425000,SK82V-103543,13677018,UZ0046526363,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,531,,2,掲出:48.4万円,掲出:48.5万円,79,79,5322,7,0,7,20,0,検査必須項目抜け,無,,,,,,,非掲出,2024/09/18 15:36,2026/02/06 16:26
マツダ,ボンゴ,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H16,2004,03,6.5万km,65000,白,車検整備付,68.5万円,685000,78.5万円,785000,SK82T-306698,20644152,UZ0050851723,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,96,,2,掲出:84.4万円,掲出:84.5万円,78,78,359,3,0,1,1,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/17 15:34,2026/02/06 16:23
マツダ,ボンゴ,事前点検済 自社保証 09保 カープレ保,リアダブルタイヤ3方開AIS検査員資格者確認,H18,2006,02,6.9万km,69000,白,車検整備付,75.5万円,755000,85.5万円,855000,SK82T-317666,20644158,UZ0050851722,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,86,,2,掲出:91.4万円,掲出:91.5万円,79,79,260,0,0,1,1,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/17 15:34,2026/02/06 16:23
マツダ,ビアンテ,事前点検済 自社保証 09保 カープレ保,スマートエディション特別仕様車,H23,2011,05,7.4万km,74000,黒,車検整備付,38.5万円,385000,48.5万円,485000,CCEFW-221596,10213895,UZ0044931102,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,696,,2,掲出:54.4万円,掲出:54.5万円,78,78,2457,6,,4,9,0,検査必須項目抜け,無,,,,,,,非掲出,2024/04/02 18:44,2026/02/06 16:21
マツダ,スクラム,事前点検済 自社保証 09保 カープレ保,パワーステアリング　マニュアルエアコン,H18,2006,02,18.8万km,188000,白,車検整備付,13.5万円,135000,18.5万円,185000,DG64V-130601,20820648,UZ0050954814,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,72,,2,掲出:24.4万円,掲出:25.5万円,79,79,900,2,0,2,16,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/27 18:34,2026/02/06 16:20
マツダ,CX-5,事前点検済 自社保証 09保 カープレ保,4WD,H24,2012,10,8.5万km,85000,黒,車検整備付,86.0万円,860000,96.0万円,960000,KEEAW-101724,19311020,UZ0049970380,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,179,,2,掲出:101.9万円,掲出:102.0万円,79,79,588,1,0,0,3,0,検査必須項目抜け,無,,,,,,,非掲出,2025/08/27 18:35,2026/02/06 16:17
マツダ,CX-5,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H26,2014,10,10.0万km,100000,紺Ｍ,車検整備付,64.5万円,645000,74.5万円,745000,KE2FW-141880,17472972,UZ0048744969,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,313,,2,掲出:80.4万円,掲出:80.5万円,79,79,1106,3,0,3,6,0,検査必須項目抜け,無,,,,,,,非掲出,2025/04/23 18:39,2026/02/06 16:17
スバル,レヴォーグ,1.6GT-Sアイサイト 4WD　スマートキー,プッシュスタート　SDナビ　バックカメラ,H26,2014,10,8.5万km,85000,薄青灰,車検整備付,107.5万円,1075000,117.5万円,1175000,VM4-022166,20118471,UZ0050525740,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,127,,2,掲出:123.4万円,掲出:123.5万円,79,79,401,1,0,3,3,0,検査必須項目抜け,無,,,,,,,非掲出,2025/10/18 09:34,2026/02/06 16:14
スバル,フォレスター,2.0i-Lアイサイト 4WD　リモコンキー,SDナビ　ワンセグ　バックカメラ　ETC　ド,H26,2014,09,7.8万km,78000,赤,車検整備付,79.0万円,790000,89.0万円,890000,SJ5-049122,19088152,UZ0049865557,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,196,,2,掲出:94.9万円,掲出:95.0万円,79,79,847,2,0,3,5,0,検査必須項目抜け,無,,,,,,,非掲出,2025/08/12 18:44,2026/02/06 16:13
スバル,フォレスター,2.0XTアイサイト アドバンテージ ライン4WD,スマートキー　プッシュスタート　SDナビ,H26,2014,07,10.4万km,104000,黒,車検整備付,83.0万円,830000,93.0万円,930000,SJG-023557,19317850,UZ0049973663,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,169,,2,掲出:98.9万円,掲出:99.0万円,79,79,661,2,0,0,2,0,検査必須項目抜け,無,,,,,,,非掲出,2025/08/28 09:36,2026/02/06 16:12
スバル,インプレッサスポーツ,5ドア2.0i-S アイサイト 4WD　スマートキー,プッシュスタート　メモリーナビ　ワンセグ,H24,2012,07,4.4万km,44000,紺,車検整備付,62.0万円,620000,72.0万円,720000,GP7-009302,19739759,UZ0050269854,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,151,,2,掲出:77.9万円,掲出:78.0万円,79,79,762,1,0,1,8,0,検査必須項目抜け,無,,,,,,,非掲出,2025/09/24 15:35,2026/02/06 16:12
スバル,インプレッサXV,ポップスター　スマートキー,メモリーナビ　ワンセグ　バックカメラ,H27,2015,03,4.4万km,44000,黒,車検整備付,85.5万円,855000,95.5万円,955000,GP7-089394,20630248,UZ0050845650,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,108,,2,掲出:101.4万円,掲出:101.5万円,79,79,1043,3,0,8,24,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/16 21:33,2026/02/06 16:11
スズキ,ワゴンR,事前点検済 自社保証 09保 カープレ保,関東仕入れ 下錆少ない 事前点検済 車検整,H23,2011,03,9.7万km,97000,銀,車検整備付,11.0万円,110000,18.0万円,180000,MH23S-721839,21713519,UZ0051465413,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,41,,2,掲出:22.9万円,掲出:24.0万円,19,19,298,2,1,3,7,0,検査必須項目抜け,無,,,,,,,非掲出,2026/01/18 21:34,2026/02/06 16:10
スズキ,ワゴンR,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H25,2013,06,6.1万km,61000,青,車検整備付,21.5万円,215000,26.5万円,265000,MH34S-181996,10453423,UZ0045053442,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,688,,2,掲出:31.4万円,掲出:32.5万円,79,79,2342,4,1,7,7,0,新規検査可,無,,,,,,,非掲出,2024/04/14 15:35,2026/02/06 16:10
スズキ,ワゴンR,事前点検済 自社保証 09保 カープレ保,ハイブリッドFX,H30,2018,10,3.8万km,38000,黒真珠,車検整備付,58.5万円,585000,68.5万円,685000,MH55S-240258,16892029,UZ0048297320,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,349,,2,掲出:74.4万円,掲出:74.5万円,79,79,1349,3,2,3,14,1,検査必須項目抜け,無,,,,,,,非掲出,2025/03/14 09:38,2026/02/06 16:10
スズキ,パレット,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H22,2010,07,6.6万km,66000,銀Ｍ,車検整備付,36.5万円,365000,46.5万円,465000,MK21S-373129,17472993,UZ0048744973,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,313,,2,掲出:51.4万円,掲出:52.5万円,79,0,842,3,0,4,1,0,検査必須項目抜け,無,,,,,,,非掲出,2025/04/23 18:39,2026/02/06 16:09
スズキ,パレット,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H21,2009,99,7.6万km,76000,灰真珠,車検整備付,28.5万円,285000,38.5万円,385000,MK21S-631148,17238106,UZ0048573711,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,325,,2,掲出:43.4万円,掲出:44.5万円,79,79,984,1,0,4,3,0,検査必須項目抜け,無,,,,,,,非掲出,2025/04/07 09:34,2026/02/06 16:09
スズキ,ソリオ,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H25,2013,09,18.7万km,187000,青,車検整備付,11.5万円,115000,21.5万円,215000,MA15S-225520,19787274,UZ0050304407,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,146,,2,掲出:27.4万円,掲出:27.5万円,79,79,1022,3,0,1,6,0,検査必須項目抜け,無,,,,,,,非掲出,2025/09/27 15:35,2026/02/06 16:08
スズキ,ソリオ,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H26,2014,06,10.9万km,109000,黒真珠,車検整備付,30.0万円,300000,40.0万円,400000,MA15S-650592,,U00048560529,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,333,,2,掲出:45.9万円,掲出:46.0万円,79,79,1128,2,0,5,12,0,検査必須項目抜け,無,,,,,,,非掲出,2025/04/06 01:21,2026/02/06 16:08
スズキ,ジムニー,事前点検済 自社保証 09保 カープレ保,4WDターボ,H15,2003,06,8.1万km,81000,銀,車検整備付,30.0万円,300000,35.0万円,350000,JB23W-331780,11327829,UZ0045445412,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,640,,2,掲出:39.9万円,掲出:41.0万円,78,78,4743,17,,13,36,0,検査必須項目抜け,無,,,,,,,非掲出,2024/05/28 15:34,2026/02/06 16:08
スズキ,エブリイ,事前点検済 自社保証 09保 カープレ保,関東仕入れ 下錆少ない 事前点検済 車検整,H18,2006,07,4.2万km,42000,銀Ｍ,車検整備付,43.0万円,430000,53.0万円,530000,DA64V-160228,20852735,UZ0050976754,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,72,,2,掲出:57.9万円,掲出:58.0万円,79,79,329,0,0,0,5,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/29 15:34,2026/02/06 16:06
スズキ,アルトラパン,事前点検済 自社保証 09保 カープレ保,AIS検査員資格者確認済 事前点検済 車検整,H23,2011,02,5.0万km,50000,茶,車検整備付,26.5万円,265000,36.5万円,365000,HE22S-196507,14946552,UZ0047126168,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,449,,2,掲出:41.4万円,掲出:42.5万円,79,79,1458,4,0,6,9,1,検査必須項目抜け,無,,,,,,,非掲出,2024/11/15 18:55,2026/02/06 16:05
三菱,ミニキャブ,事前点検済 自社保証 09保 カープレ保,関東仕入れ 下錆少ない 事前点検済 車検整,H24,2012,04,7.8万km,78000,白,車検整備付,30.0万円,300000,40.0万円,400000,U62V-1802736,20012375,UZ0050460981,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,140,,2,掲出:44.9万円,掲出:46.0万円,79,79,535,1,0,4,3,0,検査必須項目抜け,無,,,,,,,非掲出,2025/10/11 18:35,2026/02/06 16:03
三菱,デリカトラック,事前点検済 自社保証 09保 カープレ保,ガソリンNAダブルタイヤ,H19,2007,12,6.4万km,64000,白,車検整備付,73.5万円,735000,84.5万円,845000,SK82TM-400144,19317848,UZ0049973664,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,109,,2,掲出:89.4万円,掲出:89.5万円,78,78,438,1,0,1,4,0,検査必須項目抜け,無,,,,,,,非掲出,2025/08/28 09:36,2026/02/06 16:02
三菱,デリカトラック,事前点検済 自社保証 09保 カープレ保,ディーゼル5速マニュアル 関東仕入れ 下錆,H14,2002,01,6.0万km,60000,白,車検整備付,72.5万円,725000,82.5万円,825000,SK22TM-200648,20637242,UZ0050848187,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,105,,2,掲出:88.4万円,掲出:88.5万円,78,78,573,1,0,0,3,0,検査必須項目抜け,無,,,,,,,非掲出,2025/11/17 09:33,2026/02/06 16:02
三菱,デリカD:5,事前点検済 自社保証 09保 カープレ保,関東仕入れ 下錆少ない 事前点検済 車検整,H19,2007,12,8.2万km,82000,真珠,車検整備付,49.5万円,495000,59.5万円,595000,CV5W-0021918,16671799,UZ0048122828,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,361,,2,掲出:65.4万円,掲出:65.5万円,79,79,1981,6,1,5,15,0,検査必須項目抜け,無,,,,,,,非掲出,2025/02/26 18:44,2026/02/06 16:02
三菱,デリカD:5,事前点検済 自社保証 09保 カープレ保,関東仕入れ 下錆少ない 事前点検済 車検整,H20,2008,06,9.9万km,99000,真珠,車検整備付,42.5万円,425000,52.5万円,525000,CV5W-202216,17472983,UZ0048744970,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,掲載,,あり,非掲載,313,,2,掲出:58.4万円,掲出:58.5万円,79,79,1953,8,0,6,16,0,検査必須項目抜け,無,,,,,,,非掲出,2025/04/23 18:39,2026/02/06 16:01
